Historic Time,Region,value
1977,REF,90210355.81666309
1977,SSA,915059.1741950604
1977,USA,18715000.0
1978,CAZ,4712780.4878048785
1978,CHA,9904690.397989651
1978,EUR,39764554.70504734
1978,IND,6047000.0
1978,JPN,0.0
1978,LAM,4707131.471155791
1978,MEA,237482.1487128735
1978,NEU,963064.072849253
1978,OAS,1956222.6934256614
1978,REF,91141399.53900875
1978,SSA,1128910.4618108121
1978,USA,19332000.0
1979,CAZ,5166702.439024391
1979,CHA,11574561.882361023
1979,EUR,38786111.50430802
1979,IND,5853000.0
1979,JPN,1000.0
1979,LAM,4380176.441452896
1979,MEA,304079.6242000866
1979,NEU,964421.348688356
1979,OAS,2012315.068418546
1979,REF,89280061.2970635
1979,SSA,1152290.6163296686
1979,USA,17380000.0
1980,CAZ,5002487.804878049
1980,CHA,11096632.253210347
1980,EUR,36593746.27611657
1980,IND,5668000.0
1980,JPN,0.0
1980,LAM,3796932.184641127
1980,MEA,283592.0089529512
1980,NEU,997412.4314518679
1980,OAS,2150478.697657239
1980,REF,88234213.09198585
1980,SSA,1071529.8397920153
1980,USA,11600000.0
1981,CAZ,3746156.0975609757
1981,CHA,10419821.198709777
1981,EUR,31865093.040547352
1981,IND,6044000.0
1981,JPN,0.0
1981,LAM,3067807.9255448985
1981,MEA,272741.0171614061
1981,NEU,1105915.6860980017
1981,OAS,1916694.5356384306
1981,REF,86716014.80858079
1981,SSA,805903.2813920898
1981,USA,13035000.0
1982,CAZ,2452000.0
1982,CHA,11680000.0
1982,EUR,28229582.437549643
1982,IND,5845000.0
1982,JPN,0.0
1982,LAM,3015432.290177224
1982,MEA,138000.0
1982,NEU,1027004.6301186854
1982,OAS,1811586.938497374
1982,REF,85388226.99589598
1982,SSA,430000.0
1982,USA,5543000.0
1983,CAZ,920000.0
1983,CHA,11962000.0
1983,EUR,27663457.001086004
1983,IND,5233000.0
1983,JPN,0.0
1983,LAM,2590266.004009314
1983,MEA,166000.0
1983,NEU,1153256.9744461512
1983,OAS,1807947.7518109137
1983,REF,85563841.22044496
1983,SSA,160000.0
1983,USA,5398000.0
1984,CAZ,0.0
1984,CHA,12495000.0
1984,EUR,26166111.974382006
1984,IND,4859000.0
1984,JPN,0.0
1984,LAM,2598020.6429220485
1984,MEA,62000.0
1984,NEU,1076116.8798289944
1984,OAS,1810719.9278439991
1984,REF,84972417.94844787
1984,SSA,156000.0
1984,USA,7564000.0
1985,CAZ,0.0
1985,CHA,12464000.0
1985,EUR,24192962.07090151
1985,IND,4932000.0
1985,JPN,0.0
1985,LAM,2546726.1438370673
1985,MEA,174000.0
1985,NEU,1215114.8420612144
1985,OAS,1813832.6423845887
1985,REF,83909055.64481893
1985,SSA,157434.36869705527
1985,USA,5831000.0
1986,CAZ,0.0
1986,CHA,12416000.0
1986,EUR,24119221.972775854
1986,IND,4661000.0
1986,JPN,0.0
1986,LAM,2112315.2729321793
1986,MEA,175000.0
1986,NEU,1271098.957242093
1986,OAS,1812595.9658310558
1986,REF,83838515.34900215
1986,SSA,0.0
1986,USA,3021000.0
1987,CAZ,0.0
1987,CHA,12732000.0
1987,EUR,23354810.23191029
1987,IND,4606000.0
1987,JPN,0.0
1987,LAM,2450091.534333916
1987,MEA,178250.80102650062
1987,NEU,1201751.4342089025
1987,OAS,1812281.0022210637
1987,REF,84266045.86187825
1987,SSA,0.0
1987,USA,2419000.0
1988,CAZ,0.0
1988,CHA,12826000.0
1988,EUR,22380922.7982676
1988,IND,4875000.0
1988,JPN,0.0
1988,LAM,2180678.2041840507
1988,MEA,179000.0
1988,NEU,1261821.0276134594
1988,OAS,1811260.046426029
1988,REF,84034682.14907172
1988,SSA,128000.0
1988,USA,4643000.0
1989,CAZ,0.0
1989,CHA,12950000.0
1989,EUR,20261608.34789777
1989,IND,4450000.0
1989,JPN,1000.0
1989,LAM,1879414.786259131
1989,MEA,182559.32675675722
1989,NEU,1051865.4274548716
1989,OAS,1810322.1512942824
1989,REF,81991463.3318401
1989,SSA,353781.18263909116
1989,USA,4046000.0
1990,CAZ,0.0
1990,CHA,13327000.0
1990,EUR,15630605.269319111
1990,IND,4676000.0
1990,JPN,0.0
1990,LAM,1312623.6187452509
1990,MEA,208747.95273667714
1990,NEU,1414519.7696037125
1990,OAS,2037846.651169749
1990,REF,78341410.2268421
1990,SSA,119958.44229497222
1990,USA,3175000.0
1991,CAZ,0.0
1991,CHA,13402000.0
1991,EUR,9959628.847602658
1991,IND,4841000.0
1991,JPN,0.0
1991,LAM,808724.015431397
1991,MEA,186776.7225530461
1991,NEU,1122577.1615983422
1991,OAS,217387.24453758757
1991,REF,66307714.31541975
1991,SSA,111393.6534935402
1991,USA,1277000.0
1992,CAZ,93000.0
1992,CHA,24904000.0
1992,EUR,4412262.738211799
1992,IND,4764000.0
1992,JPN,0.0
1992,LAM,471421.7210193628
1992,MEA,148428.27399703604
1992,NEU,755161.4076538527
1992,OAS,25462.8653502669
1992,REF,57119118.30448197
1992,SSA,90954.98603330106
1992,USA,0.0
1993,CAZ,92000.0
1993,CHA,27589000.0
1993,EUR,3967261.171721352
1993,IND,4719000.0
1993,JPN,0.0
1993,LAM,447471.8121760099
1993,MEA,142349.35222042544
1993,NEU,757190.6070502886
1993,OAS,27374.508557476478
1993,REF,46177642.5258073
1993,SSA,70853.495269088
1993,USA,1000.0
1994,CAZ,98000.0
1994,CHA,28990000.0
1994,EUR,3180140.9767857124
1994,IND,4953000.0
1994,JPN,1000.0
1994,LAM,464000.0
1994,MEA,142266.01787187994
1994,NEU,1186764.3441583188
1994,OAS,22400.690764243718
1994,REF,33912637.69884582
1994,SSA,84731.89988788645
1994,USA,0.0
1995,CAZ,102000.0
1995,CHA,30375000.0
1995,EUR,2874514.418369862
1995,IND,4110000.0
1995,JPN,0.0
1995,LAM,414000.0
1995,MEA,103164.14566268613
1995,NEU,996149.5103525778
1995,OAS,91121.51196491314
1995,REF,33574594.07002038
1995,SSA,99645.37948455145
1995,USA,0.0
1996,CAZ,98000.0
1996,CHA,30051000.0
1996,EUR,2169956.8485973636
1996,IND,3600000.0
1996,JPN,0.0
1996,LAM,473000.0
1996,MEA,75148.99175588712
1996,NEU,960826.6934192558
1996,OAS,46192.85468720707
1996,REF,29346414.34993172
1996,SSA,90769.49915289314
1996,USA,0.0
1997,CAZ,98000.0
1997,CHA,26316000.0
1997,EUR,2147508.939280906
1997,IND,3516000.0
1997,JPN,1000.0
1997,LAM,499000.0
1997,MEA,4115.215764816005
1997,NEU,251842.86892617427
1997,OAS,25003.695437793165
1997,REF,28566777.953336522
1997,SSA,81805.41357666529
1997,USA,0.0
1998,CAZ,0.0
1998,CHA,26138000.0
1998,EUR,1337125.4364919635
1998,IND,3365000.0
1998,JPN,0.0
1998,LAM,439000.0
1998,MEA,3100.514722826967
1998,NEU,445.5165512133617
1998,OAS,11942.031562949778
1998,REF,24154651.298633743
1998,SSA,97871.06195066968
1998,USA,0.0
1999,CAZ,79000.0
1999,CHA,26400000.0
1999,EUR,993466.8301351927
1999,IND,2896000.0
1999,JPN,0.0
1999,LAM,411106.7776558821
1999,MEA,18651.22484529134
1999,NEU,427.1106235285706
1999,OAS,6834.409001667496
1999,REF,26441701.33436965
1999,SSA,955.2458125084056
1999,USA,0.0
2000,CAZ,1000.0
2000,CHA,28301000.0
2000,EUR,515613.4630290336
2000,IND,2524000.0
2000,JPN,0.0
2000,LAM,490354.51691348205
2000,MEA,21110.54225902222
2000,NEU,13589.815016812225
2000,OAS,10470.766332591455
2000,REF,32122471.642712317
2000,SSA,1188.0642269112207
2000,USA,0.0
2001,CAZ,4000.0
2001,CHA,26380000.0
2001,EUR,272963.3658146738
2001,IND,1991000.0
2001,JPN,3000.0
2001,LAM,492673.37268981466
2001,MEA,106.84226101115382
2001,NEU,33757.42545259655
2001,OAS,1454798.3680518665
2001,REF,31503493.833492137
2001,SSA,1825.0349124951888
2001,USA,0.0
2002,CAZ,801.0
2002,CHA,200200.0
2002,EUR,180731.44066992906
2002,IND,1994000.0
2002,JPN,0.0
2002,LAM,527005.5719760427
2002,MEA,2788.7601669777755
2002,NEU,0.0
2002,OAS,311356.63828588556
2002,REF,30562247.382216707
2002,SSA,5607.174438424914
2002,USA,0.0
2003,CAZ,101.0
2003,CHA,0.0
2003,EUR,170411.5227497328
2003,IND,1799000.0
2003,JPN,480.0
2003,LAM,573073.8645219892
2003,MEA,706.3534545939067
2003,NEU,0.0
2003,OAS,310540.70336423186
2003,REF,30540391.166936953
2003,SSA,1808.5412711922286
2003,USA,103.0
2004,CAZ,253.0
2004,CHA,8522145.0
2004,EUR,43260.17019285805
2004,IND,346000.0
2004,JPN,336.0
2004,LAM,572823.6632728876
2004,MEA,320.90778540688467
2004,NEU,0.0
2004,OAS,308297.2565754982
2004,REF,31343132.654577516
2004,SSA,1882.7154255644389
2004,USA,45.0
2005,CAZ,2000.0
2005,CHA,0.0
2005,EUR,30997.292997174576
2005,IND,405000.0
2005,JPN,0.0
2005,LAM,581490.6640363074
2005,MEA,3016.1702340955044
2005,NEU,4020.0443526808854
2005,OAS,304913.7500619631
2005,REF,30144369.24730915
2005,SSA,1391.553605874204
2005,USA,376.0
2006,CAZ,93746.0
2006,CHA,24.0
2006,EUR,28190.04504174403
2006,IND,465000.0
2006,JPN,0.0
2006,LAM,567533.1635167453
2006,MEA,20.560870045333388
2006,NEU,17.94263191221978
2006,OAS,304694.7769487339
2006,REF,31117394.85447764
2006,SSA,543.8448426732102
2006,USA,369000.0
2007,CAZ,74654.0
2007,CHA,103.0
2007,EUR,24077.787059479273
2007,IND,476000.0
2007,JPN,63.0
2007,LAM,571991.9142019197
2007,MEA,1017.4038442264363
2007,NEU,367.0691549143894
2007,OAS,304794.231120534
2007,REF,31083920.980385106
2007,SSA,452.7724942081899
2007,USA,1000.0
2008,CAZ,48.0
2008,CHA,0.0
2008,EUR,8547.904004635306
2008,IND,416600.0
2008,JPN,0.0
2008,LAM,552123.6365092349
2008,MEA,14.85759428496543
2008,NEU,1026.748093192993
2008,OAS,300469.05379252986
2008,REF,25097316.28071333
2008,SSA,23230.670927234365
2008,USA,0.0
2009,CAZ,364.0
2009,CHA,58827.0
2009,EUR,10142.905426832585
2009,IND,0.0
2009,JPN,0.0
2009,LAM,495906.0915335657
2009,MEA,453.1466154308627
2009,NEU,331.325080096853
2009,OAS,26.690163222594588
2009,REF,13694157.01368837
2009,SSA,72.77099255288304
2009,USA,0.0
2010,CAZ,0.0
2010,CHA,51700.00000000745
2010,EUR,3364.59085449134
2010,IND,415600.0
2010,JPN,0.0
2010,LAM,508570.0000000037
2010,MEA,768.0
2010,NEU,0.0
2010,OAS,1000.0
2010,REF,15266097.962169468
2010,SSA,0.0
2010,USA,1.0
2011,CAZ,0.0
2011,CHA,461500.0
2011,EUR,0.0
2011,IND,365000.0
2011,JPN,0.0
2011,LAM,542094.0
2011,MEA,0.0
2011,NEU,0.0
2011,OAS,1814.0
2011,REF,15955747.986892143
2011,SSA,0.0
2011,USA,0.0
2012,CAZ,0.0
2012,CHA,58900.0
2012,EUR,0.9060000006575137
2012,IND,250000.0
2012,JPN,0.0
2012,LAM,467600.0
2012,MEA,515.8596022285928
2012,NEU,0.0
2012,OAS,723.0
2012,REF,10643996.000000004
2012,SSA,0.0
2012,USA,0.0
2013,CAZ,1796.0000000001164
2013,CHA,8923900.0
2013,EUR,0.0
2013,IND,134620.0
2013,JPN,0.0
2013,LAM,537957.0
2013,MEA,788.6089920650629
2013,NEU,0.0
2013,OAS,320511.0
2013,REF,9438516.0
2013,SSA,0.0
2013,USA,0.0
2014,CAZ,1.1641532182693481e-10
2014,CHA,69400.0
2014,EUR,0.0
2014,IND,35214.0
2014,JPN,0.0
2014,LAM,512834.0
2014,MEA,846.8405195482628
2014,NEU,0.0
2014,OAS,585000.0
2014,REF,7603300.0
2014,SSA,0.0
2014,USA,0.0
2015,CAZ,0.0
2015,CHA,68200.0
2015,EUR,7000.0
2015,IND,383.0
2015,JPN,0.0
2015,LAM,522799.0
2015,MEA,1100.0058037040872
2015,NEU,0.0
2015,OAS,858743.0
2015,REF,6813079.000000002
2015,SSA,0.0
2015,USA,0.0
2016,CAZ,0.0
2016,CHA,81400.0
2016,EUR,3349.0
2016,IND,0.0
2016,JPN,0.0
2016,LAM,502089.0000000001
2016,MEA,1881.6726236734248
2016,NEU,0.0
2016,OAS,781000.0
2016,REF,6827586.0
2016,SSA,0.0
2016,USA,0.0
2017,CAZ,4.656612873077393e-10
2017,CHA,0.0
2017,EUR,4164.821177406215
2017,IND,0.0
2017,JPN,0.0
2017,LAM,488107.9999999999
2017,MEA,391873.3905966559
2017,NEU,0.017479928426480718
2017,OAS,1147000.0
2017,REF,6357365.0
2017,SSA,0.0
2017,USA,0.0
2018,CAZ,0.0
2018,CHA,0.0
2018,EUR,11666.0
2018,IND,0.0
2018,JPN,0.0
2018,LAM,511455.0
2018,MEA,321822.0
2018,NEU,0.0
2018,OAS,1271000.0
2018,REF,6191321.0
2018,SSA,0.0
2018,USA,0.0
2019,CAZ,1.0
2019,CHA,9.313225746154785e-10
2019,EUR,4131.0
2019,IND,0.0
2019,JPN,0.0
2019,LAM,532949.0
2019,MEA,2.0
2019,NEU,0.0
2019,OAS,2902000.0
2019,REF,6178418.0
2019,SSA,0.0
2019,USA,0.0
2020,CAZ,1000.0
2020,CHA,0.0
2020,EUR,10857.0
2020,IND,470.0
2020,JPN,0.0
2020,LAM,448627.0
2020,MEA,10090.0
2020,NEU,0.0
2020,OAS,2900000.0
2020,REF,5375821.0
2020,SSA,0.0
2020,USA,2128.0
2021,CAZ,1290.0
2021,CHA,2600.0
2021,EUR,3535.0000000001746
2021,IND,0.0
2021,JPN,0.0
2021,LAM,442993.00000000093
2021,MEA,1324.0
2021,NEU,0.0
2021,OAS,4478000.0
2021,REF,5398861.0
2021,SSA,0.0
2021,USA,0.0
2022,CAZ,613.9243269255733
2022,CHA,792.2032937546385
2022,EUR,5800.532730758461
2022,IND,134.7442241749283
2022,JPN,0.0
2022,LAM,478747.9287261872
2022,MEA,104953.49320532917
2022,NEU,0.0020408825318958515
2022,OAS,3136190.40335519
2022,REF,2713395.380902246
2022,SSA,0.0
2022,USA,518.5343022124208
