Historic Time,Region,value
1918,CAZ,30706.046246458103
1918,CHA,44623.041240688966
1918,EUR,514578.81809026736
1918,IND,21523.282092731846
1918,JPN,193744.67380558752
1918,LAM,57614.81060481592
1918,MEA,1421.1891408241404
1918,NEU,17784.98336434448
1918,OAS,15330.113597351956
1918,REF,229354.43839562556
1918,SSA,17719.03694665804
1918,USA,366297.58049429936
1919,CAZ,25119.114944135054
1919,CHA,36420.51885710097
1919,EUR,420808.1793696536
1919,IND,17345.015451948057
1919,JPN,159193.9401021707
1919,LAM,46992.024000227306
1919,MEA,1164.2215231753614
1919,NEU,14560.351233830448
1919,OAS,12520.86492517807
1919,REF,185299.88281752827
1919,SSA,14503.460830770899
1919,USA,299861.3752525217
1920,CAZ,33497.24428199661
1920,CHA,48461.680717132724
1920,EUR,560979.704321993
1920,IND,22795.84360634059
1920,JPN,213184.88038623743
1920,LAM,62487.18914413592
1920,MEA,1554.5928448457885
1920,NEU,19431.19956746317
1920,OAS,16671.575232391075
1920,REF,244139.98188206536
1920,SSA,19351.580394574812
1920,USA,400145.3839630693
1921,CAZ,22404.728729733135
1921,CHA,32345.60270880114
1921,EUR,375095.6071618696
1921,IND,15032.946235839536
1921,JPN,143161.84971050272
1921,LAM,41680.513046610904
1921,MEA,1041.1140957482899
1921,NEU,13005.865664024157
1921,OAS,11134.534067980343
1921,REF,161395.56764036423
1921,SSA,12950.208277652668
1921,USA,267810.945355926
1922,CAZ,36486.92628320567
1922,CHA,52569.672971276865
1922,EUR,610673.9646935248
1922,IND,24147.535578505514
1922,JPN,234037.87414174795
1922,LAM,67699.98449567017
1922,MEA,1697.5530307661538
1922,NEU,21194.970246581364
1922,OAS,18107.564292408308
1922,REF,259876.20929183334
1922,SSA,21100.57847839988
1922,USA,436409.2836925989
1923,CAZ,44317.10553656833
1923,CHA,63727.36688840187
1923,EUR,741512.7575040263
1923,IND,28940.33584760034
1923,JPN,285303.9250840652
1923,LAM,82020.8738272862
1923,MEA,2064.252230018413
1923,NEU,25760.28167246541
1923,OAS,21963.857701203902
1923,REF,312194.96314506297
1923,SSA,25641.26243901866
1923,USA,530377.461341573
1924,CAZ,47308.30279402802
1924,CHA,67901.7145564102
1924,EUR,791342.8513475835
1924,IND,30494.704168178665
1924,JPN,305627.3916081048
1924,LAM,87344.06530859921
1924,MEA,2206.039476403363
1924,NEU,27516.21869476454
1924,OAS,23415.94868230591
1924,REF,329729.8133777288
1924,SSA,27384.687088109276
1924,USA,566496.9664545801
1925,CAZ,57884.96913083795
1925,CHA,82933.18602955424
1925,EUR,968005.6002525624
1925,IND,36843.35173281227
1925,JPN,375210.27348223305
1925,LAM,106621.2805344398
1925,MEA,2702.133137708739
1925,NEU,33688.2554128587
1925,OAS,28615.328654376102
1925,REF,399289.29750872654
1925,SSA,33522.05184049291
1925,USA,693526.0426920879
1926,CAZ,63417.841532633414
1926,CHA,90703.0476152821
1926,EUR,1060260.7213548496
1926,IND,39870.89749041457
1926,JPN,412395.46018329915
1926,LAM,116548.98577282464
1926,MEA,2963.459956876802
1926,NEU,36929.65935922737
1926,OAS,31312.887718162398
1926,REF,433074.8727058422
1926,SSA,36742.02240476178
1926,USA,760214.1405004069
1927,CAZ,73160.38325235061
1927,CHA,104462.7432821526
1927,EUR,1222842.4236995194
1927,IND,45447.56956274196
1927,JPN,477216.11176739755
1927,LAM,134161.1878176656
1927,MEA,3422.1020626485997
1927,NEU,42626.662746981834
1927,OAS,36081.57185441218
1927,REF,494743.5800308825
1927,SSA,42404.04248625435
1927,USA,877443.7387186452
1928,CAZ,83528.30778835606
1928,CHA,119074.80433667742
1928,EUR,1395807.2327305432
1928,IND,51285.15997466402
1928,JPN,546457.1684342789
1928,LAM,152852.159435518
1928,MEA,3910.783223732077
1928,NEU,48693.55554122811
1928,OAS,41148.975253626224
1928,REF,559510.4829867402
1928,SSA,48432.61676688815
1928,USA,1002276.6241826368
1929,CAZ,96764.81074134678
1929,CHA,137730.06312838686
1929,EUR,1616628.2477734413
1929,IND,58739.01366469955
1929,JPN,634852.6942130763
1929,LAM,176715.11743409428
1929,MEA,4534.664831976861
1929,NEU,56438.97634865668
1929,OAS,47618.50453048877
1929,REF,642206.9866726036
1929,SSA,56129.12984420947
1929,USA,1161647.1341620465
1930,CAZ,80238.02482796526
1930,CHA,114035.41213256285
1930,EUR,1340224.0515338308
1930,IND,48168.524486932605
1930,JPN,527863.2992533353
1930,LAM,146246.21310284344
1930,MEA,3763.4929167900546
1930,NEU,46822.83151122104
1930,OAS,39444.61255288525
1930,REF,527750.6769662517
1930,SSA,46559.86184807897
1930,USA,963679.2845932648
1931,CAZ,61764.19701393024
1931,CHA,87652.93476556106
1931,EUR,1031434.7916577122
1931,IND,36678.51800040083
1931,JPN,407398.1879113553
1931,LAM,112361.5320281407
1931,MEA,2899.4594620065564
1931,NEU,36059.71896088849
1931,OAS,30332.54182712217
1931,REF,402698.3803295355
1931,SSA,35852.80650421916
1931,USA,742126.0383988116
1932,CAZ,47258.23542528804
1932,CHA,66972.75596370072
1932,EUR,789029.8591471654
1932,IND,27768.841387982287
1932,JPN,312506.2177545717
1932,LAM,85814.70665370217
1932,MEA,2220.312353957016
1932,NEU,27603.48162000314
1932,OAS,23186.150453458977
1932,REF,305502.25332569587
1932,SSA,27441.848909120024
1932,USA,568068.053747327
1933,CAZ,66491.62935130035
1933,CHA,94101.92009092221
1933,EUR,1109933.2800628257
1933,IND,38668.88297194995
1933,JPN,440765.0170184034
1933,LAM,120525.84374326456
1933,MEA,3126.421467725309
1933,NEU,38855.03137841634
1933,OAS,32592.0100647212
1933,REF,426278.15400139
1933,SSA,38623.109466685804
1933,USA,799586.7587356941
1934,CAZ,84420.90683723016
1934,CHA,119319.44990312483
1934,EUR,1408953.7074280274
1934,IND,48603.11452881885
1934,JPN,560933.5110105928
1934,LAM,152762.44525779568
1934,MEA,3972.4899885552304
1934,NEU,49353.46875055306
1934,OAS,41342.849814460285
1934,REF,536854.870128858
1934,SSA,49053.47808319878
1934,USA,1015590.0978727186
1935,CAZ,106687.63784664107
1935,CHA,150599.32820053355
1935,EUR,1780247.3023387159
1935,IND,60820.33425644181
1935,JPN,710494.8574996779
1935,LAM,192733.55372512445
1935,MEA,5023.981271002256
1935,NEU,62396.887685684706
1935,OAS,52201.53747132039
1935,REF,673115.8425358884
1935,SSA,62011.01044924772
1935,USA,1283945.9431073603
1936,CAZ,139334.59119314633
1936,CHA,196441.27115176854
1936,EUR,2324594.9604553236
1936,IND,78670.47648721139
1936,JPN,929945.1575729906
1936,LAM,251304.9281139384
1936,MEA,6566.037949036323
1936,NEU,81523.53801044839
1936,OAS,68117.53430599737
1936,REF,872344.7820932874
1936,SSA,81011.03474466295
1936,USA,1677453.2539815684
1937,CAZ,158860.60924758756
1937,CHA,223702.6999096782
1937,EUR,2649897.86426517
1937,IND,88854.86626115191
1937,JPN,1062512.3121985625
1937,LAM,286073.93491807155
1937,MEA,7491.367852356563
1937,NEU,92984.3602555549
1937,OAS,77599.40561599677
1937,REF,987143.8350093926
1937,SSA,92390.60210763292
1937,USA,1913204.7180908513
1938,CAZ,134354.06698535304
1938,CHA,188974.2605596816
1938,EUR,2240735.737326639
1938,IND,74459.25586825966
1938,JPN,900445.3068013123
1938,LAM,241575.6328628388
1938,MEA,6339.96100889768
1938,NEU,78669.92737694319
1938,OAS,65576.17612240139
1938,REF,828759.4280525852
1938,SSA,78160.03576228236
1938,USA,1618620.0691932372
1939,CAZ,174546.21067719744
1939,CHA,245230.24027389367
1939,EUR,2910579.0406380137
1939,IND,95866.9142952931
1939,JPN,1172132.3151743177
1939,LAM,313380.75306584843
1939,MEA,8241.91115564706
1939,NEU,102241.56574195024
1939,OAS,85127.36804661145
1939,REF,1068998.5604808922
1939,SSA,101569.4071261875
1939,USA,2103530.3503627386
1940,CAZ,186416.6440598769
1940,CHA,261622.03343937977
1940,EUR,3108028.149091751
1940,IND,101488.77910460376
1940,JPN,1254246.5579891838
1940,LAM,334214.02537897864
1940,MEA,8807.957511361208
1940,NEU,109233.5401257434
1940,OAS,90848.32508318145
1940,REF,1133739.4456351984
1940,SSA,108505.59042184483
1940,USA,2247309.458832306
1941,CAZ,212183.12982426875
1941,CHA,297467.9426171618
1941,EUR,3537076.3600792326
1941,IND,114525.1642998148
1941,JPN,1430259.177921411
1941,LAM,379880.1854090517
1941,MEA,10031.504776259593
1941,NEU,124374.62204618113
1941,OAS,103329.91266005507
1941,REF,1281656.203094895
1941,SSA,123534.92521307415
1941,USA,2558731.2000787184
1942,CAZ,217160.25391968086
1942,CHA,304132.2106889475
1942,EUR,3619505.183327861
1942,IND,116226.75915822561
1942,JPN,1466441.5872683732
1942,LAM,388265.58893513243
1942,MEA,10272.882981594437
1942,NEU,127334.59560823746
1942,OAS,105678.74008623898
1942,REF,1302989.5227534692
1942,SSA,126464.14619553233
1942,USA,2619544.2798640686
1943,CAZ,237819.29660790108
1943,CHA,332731.90831052663
1943,EUR,3963264.8624605294
1943,IND,126236.50963469518
1943,JPN,1608748.2510986768
1943,LAM,424643.69821563916
1943,MEA,11256.626847654681
1943,NEU,139493.5281348764
1943,OAS,115652.53812933313
1943,REF,1417662.9033583668
1943,SSA,138528.51366563776
1943,USA,2869592.513189689
1944,CAZ,233883.48031783386
1944,CHA,326906.9811017519
1944,EUR,3897126.348213429
1944,IND,123146.88719546048
1944,JPN,1584799.179407841
1944,LAM,417082.307710284
1944,MEA,11076.502492280339
1944,NEU,137228.1923452009
1944,OAS,113662.38625584089
1944,REF,1385332.1070437261
1944,SSA,136267.91658181147
1944,USA,2822908.096524857
1945,CAZ,181480.8814121834
1945,CHA,253422.00781423546
1945,EUR,3023545.1780568603
1945,IND,94800.86604164186
1945,JPN,1231735.3565626843
1945,LAM,323230.7654783481
1945,MEA,8599.416025552353
1945,NEU,106514.2233908355
1945,OAS,88138.4182205194
1945,REF,1068254.4766560318
1945,SSA,105760.63170749001
1945,USA,2191031.3628783748
1946,CAZ,185631.76636104553
1946,CHA,258979.6229798582
1946,EUR,3092289.6338611916
1946,IND,96218.92937763655
1946,JPN,1261914.0392718962
1946,LAM,330223.5680294156
1946,MEA,8800.730176644705
1946,NEU,108982.86515979705
1946,OAS,90097.242802371
1946,REF,1086036.962427133
1946,SSA,108203.61421470981
1946,USA,2241749.8744627736
1947,CAZ,234346.11220573797
1947,CHA,326649.1326326106
1947,EUR,3903277.96030401
1947,IND,120547.96123754383
1947,JPN,1595534.468485343
1947,LAM,416390.94823452074
1947,MEA,11115.938099655075
1947,NEU,137622.45447831557
1947,OAS,113670.8636510015
1947,REF,1362873.5270230046
1947,SSA,136628.36697823327
1947,USA,2830782.5687008323
1948,CAZ,277040.25735174894
1948,CHA,385822.26886793034
1948,EUR,4613812.887414742
1948,IND,141450.31306654756
1948,JPN,1889048.698725192
1948,LAM,491685.53527905844
1948,MEA,13147.618640730896
1948,NEU,162740.8649654665
1948,OAS,134299.2450879907
1948,REF,1601774.3662022317
1948,SSA,161553.77488556545
1948,USA,3347360.115300751
1949,CAZ,295308.6230841946
1949,CHA,410914.04686557996
1949,EUR,4917451.035279305
1949,IND,149678.39145252624
1949,JPN,2016554.2659861236
1949,LAM,523521.42234939605
1949,MEA,14021.366315772997
1949,NEU,173519.69145441597
1949,OAS,143071.42519396538
1949,REF,1697651.8015743913
1949,SSA,172241.9813757317
1949,USA,3568974.9305655197
1950,CAZ,365660.6514115232
1950,CHA,508385.2726477689
1950,EUR,6088220.276770524
1950,IND,184011.2114013356
1950,JPN,2500506.3815436303
1950,LAM,647534.0475477971
1950,MEA,17369.879362080126
1950,NEU,214914.9397814961
1950,OAS,177054.7686360593
1950,REF,2090337.5622524307
1950,SSA,213317.95809076057
1950,USA,4420287.811619359
1951,CAZ,416340.4219877832
1951,CHA,578378.6471284394
1951,EUR,6931229.17914462
1951,IND,208044.8720845099
1951,JPN,2851001.4103647093
1951,LAM,736496.7293694764
1951,MEA,19786.369603043775
1951,NEU,244765.19350586054
1951,OAS,201482.29662997962
1951,REF,2367023.2391365324
1951,SSA,242930.37148182275
1951,USA,5034114.593066929
1952,CAZ,431035.8188420511
1952,CHA,598321.6305382212
1952,EUR,7175065.704268555
1952,IND,213905.39348421057
1952,JPN,2955596.708050323
1952,LAM,761701.5634228797
1952,MEA,20493.903013743125
1952,NEU,253468.63640291782
1952,OAS,208481.07801284367
1952,REF,2437426.520295757
1952,SSA,251552.40489497717
1952,USA,5212996.541038448
1953,CAZ,493743.1749599803
1953,CHA,684839.0631206783
1953,EUR,8217991.845801355
1953,IND,243369.01835211503
1953,JPN,3390005.210747225
1953,LAM,871631.2530567179
1953,MEA,23485.575545304026
1953,NEU,290414.9384020031
1953,OAS,238685.03156013277
1953,REF,2777349.1912735873
1953,SSA,288201.34685116285
1953,USA,5972720.53641501
1954,CAZ,485561.42104295647
1954,CHA,672985.5983598969
1954,EUR,8080943.063812012
1954,IND,237748.8540394794
1954,JPN,3338074.166169628
1954,LAM,856340.7899860757
1954,MEA,23106.18594556722
1954,NEU,285671.09509309824
1954,OAS,234608.99698226334
1954,REF,2717254.4789313567
1954,SSA,283476.3641161555
1954,USA,5875026.506001444
1955,CAZ,604104.5445773124
1955,CHA,836672.8709134829
1955,EUR,10052738.776797557
1955,IND,293865.86959813297
1955,JPN,4158169.0181380073
1955,LAM,1064377.0926325005
1955,MEA,28759.118010002097
1955,NEU,355496.97456205986
1955,OAS,291738.9476676263
1955,REF,3363559.962948612
1955,SSA,352744.8065468256
1955,USA,7310885.325835899
1956,CAZ,653816.4625818777
1956,CHA,904875.7627222288
1956,EUR,10878867.186289825
1956,IND,316014.4275108072
1956,JPN,4505783.746943635
1956,LAM,1150880.039131434
1956,MEA,31138.25242272014
1956,NEU,384838.7851333584
1956,OAS,315591.4269061124
1956,REF,3622319.1253009113
1956,SSA,381837.3081786405
1956,USA,7914138.840067642
1957,CAZ,694992.3101984044
1957,CHA,961191.432062763
1957,EUR,11562837.395856332
1957,IND,333806.55935166887
1957,JPN,4795188.686814271
1957,LAM,1222234.347606963
1957,MEA,33112.2752006215
1957,NEU,409166.19761315815
1957,OAS,335306.06746239465
1957,REF,3831741.7406111094
1957,SSA,405952.00918755285
1957,USA,8414253.105003677
1958,CAZ,671173.0868283984
1958,CHA,927615.9934978595
1958,EUR,11165458.911423445
1958,IND,320377.21919353475
1958,JPN,4636162.953186688
1958,LAM,1179284.1449652715
1958,MEA,31989.692802490477
1958,NEU,395228.92675327614
1958,OAS,323662.8610162546
1958,REF,3682786.2151503805
1958,SSA,392102.5680606319
1958,USA,8127477.1679640105
1959,CAZ,769959.854142501
1959,CHA,1063438.4369418195
1959,EUR,12807629.152872909
1959,IND,365304.05851346935
1959,JPN,5324494.919341785
1959,LAM,1351668.8326593267
1959,MEA,36711.83986912794
1959,NEU,453497.0534707265
1959,OAS,371131.67870410584
1959,REF,4205087.188884174
1959,SSA,449885.52819394885
1959,USA,9325517.183886321
1960,CAZ,897696.5241482717
1960,CHA,1239056.007461107
1960,EUR,14931030.511721555
1960,IND,423370.99487853557
1960,JPN,6214614.926940679
1960,LAM,1574557.7979816357
1960,MEA,42817.992964088306
1960,NEU,528842.0342304774
1960,OAS,432509.47274420405
1960,REF,4880221.069062252
1960,SSA,524602.8712129404
1960,USA,10874669.05140686
1961,CAZ,936331.0887782668
1961,CHA,1291559.1035184625
1961,EUR,15572207.615763506
1961,IND,439006.28283219674
1961,JPN,6488989.383508572
1961,LAM,1640943.4736097408
1961,MEA,44676.711223154416
1961,NEU,551713.758483134
1961,OAS,450926.78431604564
1961,REF,5067332.766871956
1961,SSA,547263.125710362
1961,USA,11344770.554295033
1962,CAZ,986733.6313042883
1962,CHA,1360236.2200034563
1962,EUR,16408998.277069243
1962,IND,459975.14806659997
1962,JPN,6845410.43863214
1962,LAM,1727854.7019103162
1962,MEA,47098.06849652066
1962,NEU,581527.4680189288
1962,OAS,474997.4253511612
1962,REF,5316501.056790512
1962,SSA,576807.3641649078
1962,USA,11957603.400216099
1963,CAZ,1090075.0799174951
1963,CHA,1501779.9195542699
1963,EUR,18125951.395708054
1963,IND,505273.2003295209
1963,JPN,7570024.842254859
1963,LAM,1907280.4069359815
1963,MEA,52048.418458244414
1963,NEU,642555.5774293139
1963,OAS,524525.4428898001
1963,REF,5847811.177457682
1963,SSA,637308.8501430487
1963,USA,13212250.570817443
1964,CAZ,1253759.698164091
1964,CHA,1726256.7396121228
1964,EUR,20845955.27526406
1964,IND,577910.7123569115
1964,JPN,8715379.225022912
1964,LAM,2191950.672779501
1964,MEA,59883.89699471258
1964,NEU,739180.8267646789
1964,OAS,603041.5401163533
1964,REF,6697245.090930887
1964,SSA,733109.9506154523
1964,USA,15198795.2885058
1965,CAZ,1348694.9855367804
1965,CHA,1855887.1447485264
1965,EUR,22422557.357443824
1965,IND,618268.1587850745
1965,JPN,9384409.015970342
1965,LAM,2356111.280177638
1965,MEA,64439.311245222736
1965,NEU,795298.9571903265
1965,OAS,648445.1822879806
1965,REF,7174203.026061709
1965,SSA,788730.1953229151
1965,USA,16352397.057673067
1966,CAZ,1441520.18234523
1966,CHA,1982488.377396842
1966,EUR,23963862.247354444
1966,IND,657263.7077341601
1966,JPN,10039811.58036578
1966,LAM,2516375.153345673
1966,MEA,68896.34034286671
1966,NEU,850189.8580045507
1966,OAS,692804.2710402015
1966,REF,7636438.579957497
1966,SSA,843129.0575473716
1966,USA,17480732.787390634
1967,CAZ,1555938.5804616949
1967,CHA,2138649.7656765254
1967,EUR,25863898.0596629
1967,IND,705675.8643221387
1967,JPN,10846751.83965305
1967,LAM,2714104.2057167725
1967,MEA,74388.04388976298
1967,NEU,917834.677840777
1967,OAS,747508.5561525358
1967,REF,8209262.145230034
1967,SSA,910171.2571669497
1967,USA,18871266.133077096
1968,CAZ,1700797.114077861
1968,CHA,2336479.9482348156
1968,EUR,28269635.985606257
1968,IND,767355.0618172709
1968,JPN,11867336.611052956
1968,LAM,2964644.193026418
1968,MEA,81338.38466507131
1968,NEU,1003459.1452421903
1968,OAS,816795.9788642839
1968,REF,8937914.94239329
1968,SSA,995037.1306607476
1968,USA,20631428.03685953
1969,CAZ,1891656.6649422906
1969,CHA,2597281.7843722417
1969,EUR,31439592.3487155
1969,IND,849089.4259356272
1969,JPN,13210763.942096239
1969,LAM,3294995.1000990053
1969,MEA,90492.97509170687
1969,NEU,1116254.1257679695
1969,OAS,908121.8453791953
1969,REF,9902110.047291402
1969,SSA,1106837.878516602
1969,USA,22950166.327647176
1970,CAZ,2314260.2168818084
1970,CHA,2917195.5684164893
1970,EUR,33889291.47934583
1970,IND,828954.2595301997
1970,JPN,15395476.064807657
1970,LAM,3664842.3331095255
1970,MEA,92851.23046529517
1970,NEU,1191780.962807438
1970,OAS,1084827.8286586315
1970,REF,10623107.612464255
1970,SSA,1186790.9315255894
1970,USA,21907452.87214972
1971,CAZ,2329861.96493608
1971,CHA,3509920.248227763
1971,EUR,33592057.30967532
1971,IND,821763.3127464295
1971,JPN,14985161.50360591
1971,LAM,3950457.5208295346
1971,MEA,94082.07499829984
1971,NEU,1239842.7415534153
1971,OAS,1203910.6378306854
1971,REF,11290702.710149482
1971,SSA,1265057.998228629
1971,USA,20564968.59837197
1972,CAZ,2555162.003364689
1972,CHA,3946442.9626627835
1972,EUR,37436564.12293104
1972,IND,941490.5072512955
1972,JPN,16813247.617396392
1972,LAM,4548848.002658291
1972,MEA,107185.51708459787
1972,NEU,1348096.652187416
1972,OAS,1388518.3303433303
1972,REF,11997949.11680183
1972,SSA,1411691.3671929988
1972,USA,23311767.56601641
1973,CAZ,2965838.6151026995
1973,CHA,4533324.428330467
1973,EUR,41114403.427929446
1973,IND,964283.1257193375
1973,JPN,21222721.250761997
1973,LAM,5033711.366241823
1973,MEA,155618.45805925122
1973,NEU,1423958.2475484926
1973,OAS,1822711.7520957778
1973,REF,12818320.78215518
1973,SSA,1551877.6292773173
1973,USA,27026874.571607284
1974,CAZ,3246408.923259964
1974,CHA,4801063.711692125
1974,EUR,39439304.63545722
1974,IND,1044000.0
1974,JPN,20891000.0
1974,LAM,5537463.230142455
1974,MEA,190907.11600312265
1974,NEU,1293579.8192771084
1974,OAS,2371732.944838049
1974,REF,13590416.582171867
1974,SSA,1754100.8162519843
1974,USA,26008000.0
1975,CAZ,2975651.695419393
1975,CHA,4961146.741619651
1975,EUR,38627645.30979455
1975,IND,984000.0
1975,JPN,16782000.0
1975,LAM,5415918.841167489
1975,MEA,194018.8165575084
1975,NEU,1106673.1927710844
1975,OAS,2307452.3167304182
1975,REF,14021216.790137155
1975,SSA,1756731.379828543
1975,USA,20575000.0
1976,CAZ,2570711.8381915526
1976,CHA,4477455.370336089
1976,EUR,43273154.17282074
1976,IND,1244000.0
1976,JPN,20021000.0
1976,LAM,6273550.382631086
1976,MEA,203193.62052959856
1976,NEU,1736492.4698795183
1976,OAS,2926840.6418386684
1976,REF,14353444.830144284
1976,SSA,1918772.6798529248
1976,USA,22276000.0
1977,CAZ,3135721.594289114
1977,CHA,5134122.712628461
1977,EUR,43644920.1569161
1977,IND,1392000.0
1977,JPN,19598000.0
1977,LAM,6734898.828173138
1977,MEA,396061.6004714241
1977,NEU,1814191.2650602409
1977,OAS,3793858.5558502222
1977,REF,14556039.09977308
1977,SSA,1847405.6894710783
1977,USA,24762000.0
1978,CAZ,3832672.218917311
1978,CHA,8112839.932319662
