,Plant ID,Plant name (English),Country/Area,Capacity operating status,Start date,Nominal crude steel capacity (ttpa),Nominal BOF steel capacity (ttpa),Nominal EAF steel capacity (ttpa),Nominal OHF steel capacity (ttpa),Other/unspecified steel capacity (ttpa),Nominal iron capacity (ttpa),Nominal BF capacity (ttpa),Nominal DRI capacity (ttpa),Other/unspecified iron capacity (ttpa),Announced date,Construction date,Pre-retirement Announcement Date,Retired Date,BOF,EAF,OHF,Other steel,BF,DRI,Other iron,Steel row identifier,BF Unit Name,Unit Status,# of BF Units,Total BF Capacity (ttpa),BF Capacity (ttpa),BF Start Date,BF Retirement Date,BF Retirement Date (1 relining),BF Retirement Date (2 relinings),Custom calculated retirement,BF production fraction,Adjusted BF capacity,Adjusted EAF capacity,Adjusted BOF capacity,Adjusted OHF capacity,Adjusted other steel capacity,Adjusted crude steel capacity,Effective Retirement Date,Effective Start Date,Effective Retirement Date (1 relining),Effective Retirement Date (2 relinings)
645,P100000120345,Fujian Dadonghai Industrial Group Co Ltd plant,China,operating,2018.0,3695.0,3695.0,,,,5230.0,5230.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (2),operating,4.0,5230.0,1470.0,2022.0,2042.0,2057.0,2067.0,True,0.28107074569789675,1470.0,0.0,1038.5564053537285,0.0,0.0,1038.5564053537285,2042.0,2018.0,2057.0,2067.0
646,P100000120348,Lianyungang Yaxin Iron and Steel Co Ltd,China,operating,2009.0,3000.0,3000.0,,,,2800.0,2800.0,,,,,,,True,False,False,False,True,False,False,0,BF #1,operating,2.0,2800.0,1400.0,2013.0,2033.0,,2043.0,True,0.5,1400.0,0.0,1500.0,0.0,0.0,1500.0,2033.0,2009.0,,2043.0
647,P100000120348,Lianyungang Yaxin Iron and Steel Co Ltd,China,operating,2009.0,3000.0,3000.0,,,,2800.0,2800.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,2.0,2800.0,1400.0,,,,,True,0.5,1400.0,0.0,1500.0,0.0,0.0,1500.0,,2009.0,,
648,P100000120354,Wulanhot Steel Co Ltd,China,operating,1999.0,1350.0,1350.0,,,,1130.0,1130.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (3),operating,1.0,1130.0,1130.0,2023.0,2043.0,2058.0,2068.0,True,1.0,1130.0,0.0,1350.0,0.0,0.0,1350.0,2043.0,1999.0,2058.0,2068.0
649,P100000120356,Tongling Xuanli Special Steel Co Ltd,China,operating,2009.0,2700.0,2700.0,,,,2080.0,2080.0,,,,,,,True,False,False,False,True,False,False,0,BF #1,operating,2.0,2080.0,1040.0,2012.0,2038.0,,2048.0,True,0.5,1040.0,0.0,1350.0,0.0,0.0,1350.0,2038.0,2009.0,,2048.0
650,P100000120356,Tongling Xuanli Special Steel Co Ltd,China,operating,2009.0,2700.0,2700.0,,,,2080.0,2080.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,2.0,2080.0,1040.0,2016.0,2036.0,2051.0,2061.0,True,0.5,1040.0,0.0,1350.0,0.0,0.0,1350.0,2036.0,2009.0,2051.0,2061.0
651,P100000120362,Guangdong Jingye Iron and Steel Co Ltd,China,operating,2020.0,2000.0,2000.0,,,,2000.0,2000.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,2.0,2000.0,1000.0,2008.0,2028.0,2043.0,2053.0,True,0.5,1000.0,0.0,1000.0,0.0,0.0,1000.0,2028.0,2020.0,2043.0,2053.0
652,P100000120362,Guangdong Jingye Iron and Steel Co Ltd,China,operating,2020.0,2000.0,2000.0,,,,2000.0,2000.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF(2),operating,2.0,2000.0,1000.0,,,,,True,0.5,1000.0,0.0,1000.0,0.0,0.0,1000.0,,2020.0,,
653,P100000120368,Guangxi Guixin Iron and Steel Group Co Ltd,China,operating,1993.0,6050.0,4050.0,2000.0,,,3120.0,3120.0,,,,,,,True,True,False,False,True,False,False,0,unknown BF (1),operating,3.0,3120.0,1040.0,,,,,True,0.3333333333333333,1040.0,666.6666666666666,1350.0,0.0,0.0,2016.6666666666665,,1993.0,,
654,P100000120368,Guangxi Guixin Iron and Steel Group Co Ltd,China,operating,1993.0,6050.0,4050.0,2000.0,,,3120.0,3120.0,,,,,,,True,True,False,False,True,False,False,0,unknown BF (2),operating,3.0,3120.0,1040.0,,,,,True,0.3333333333333333,1040.0,666.6666666666666,1350.0,0.0,0.0,2016.6666666666665,,1993.0,,
655,P100000120368,Guangxi Guixin Iron and Steel Group Co Ltd,China,operating,1993.0,6050.0,4050.0,2000.0,,,3120.0,3120.0,,,,,,,True,True,False,False,True,False,False,0,unknown BF (3),operating,3.0,3120.0,1040.0,,,,,True,0.3333333333333333,1040.0,666.6666666666666,1350.0,0.0,0.0,2016.6666666666665,,1993.0,,
656,P100000120370,Guangxi Chiji Iron and Steel Co Ltd,China,operating,2019.0,4800.0,4800.0,,,,5680.0,5253.0,,427.0,2022.0,,,,True,False,False,False,True,False,True,0,BF #1,operating,3.0,5253.0,1751.0,2023.0,2043.0,2058.0,2068.0,True,0.3333333333333333,1751.0,0.0,1600.0,0.0,0.0,1600.0,2043.0,2019.0,2058.0,2068.0
657,P100000120370,Guangxi Chiji Iron and Steel Co Ltd,China,operating,2019.0,4800.0,4800.0,,,,5680.0,5253.0,,427.0,2022.0,,,,True,False,False,False,True,False,True,0,BF #2,operating,3.0,5253.0,1751.0,2023.0,2043.0,2058.0,2068.0,True,0.3333333333333333,1751.0,0.0,1600.0,0.0,0.0,1600.0,2043.0,2019.0,2058.0,2068.0
658,P100000120370,Guangxi Chiji Iron and Steel Co Ltd,China,operating,2019.0,4800.0,4800.0,,,,5680.0,5253.0,,427.0,2022.0,,,,True,False,False,False,True,False,True,0,BF #3,operating,3.0,5253.0,1751.0,2023.0,2043.0,2058.0,2068.0,True,0.3333333333333333,1751.0,0.0,1600.0,0.0,0.0,1600.0,2043.0,2019.0,2058.0,2068.0
659,P100000120372,Qinhuangdao Baigong Steel Co Ltd,China,operating,2006.0,2260.0,1900.0,360.0,,,1820.0,1820.0,,,,,,,True,True,False,False,True,False,False,0,unknown BF (1),operating,2.0,1820.0,910.0,2007.0,2027.0,2042.0,2052.0,True,0.5,910.0,180.0,950.0,0.0,0.0,1130.0,2027.0,2006.0,2042.0,2052.0
660,P100000120372,Qinhuangdao Baigong Steel Co Ltd,China,operating,2006.0,2260.0,1900.0,360.0,,,1820.0,1820.0,,,,,,,True,True,False,False,True,False,False,0,unknown BF (2),operating,2.0,1820.0,910.0,2007.0,2027.0,2042.0,2052.0,True,0.5,910.0,180.0,950.0,0.0,0.0,1130.0,2027.0,2006.0,2042.0,2052.0
661,P100000120373,Jinan Iron and Steel Group Co Ltd,China,operating,2022.0,2700.0,2700.0,,,,2320.0,2320.0,,,,,,,True,False,False,False,True,False,False,0,BF #1,operating,2.0,2320.0,1160.0,2022.0,2042.0,2057.0,2067.0,True,0.5,1160.0,0.0,1350.0,0.0,0.0,1350.0,2042.0,2022.0,2057.0,2067.0
662,P100000120373,Jinan Iron and Steel Group Co Ltd,China,operating,2022.0,2700.0,2700.0,,,,2320.0,2320.0,,,,,,,True,False,False,False,True,False,False,0,BF #2,operating,2.0,2320.0,1160.0,2022.0,2042.0,2057.0,2067.0,True,0.5,1160.0,0.0,1350.0,0.0,0.0,1350.0,2042.0,2022.0,2057.0,2067.0
663,P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2003.0,1150.0,1150.0,,,,1200.0,1200.0,,,,,,,True,False,False,False,True,False,False,0,BF #1,operating pre-retirement,2.0,1200.0,600.0,1970.0,,,,True,0.5,600.0,0.0,575.0,0.0,0.0,575.0,,2003.0,,
664,P100000120376,Daye Huaxin Industrial Co Ltd,China,operating pre-retirement,2003.0,1150.0,1150.0,,,,1200.0,1200.0,,,,,,,True,False,False,False,True,False,False,0,BF #2,operating pre-retirement,2.0,1200.0,600.0,1970.0,,,,True,0.5,600.0,0.0,575.0,0.0,0.0,575.0,,2003.0,,
665,P100000120377,Sichuan Dazhou Iron and Steel Group Co Ltd,China,operating pre-retirement,1997.0,2600.0,2600.0,,,,2070.0,2070.0,,,,,,,True,False,False,False,True,False,False,0,BF #3,operating pre-retirement,2.0,2070.0,570.0,2005.0,2025.0,,,False,0.2753623188405797,570.0,0.0,715.9420289855072,0.0,0.0,715.9420289855072,2025.0,1997.0,,
666,P100000120377,Sichuan Dazhou Iron and Steel Group Co Ltd,China,operating pre-retirement,1997.0,2600.0,2600.0,,,,2070.0,2070.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),operating pre-retirement,2.0,2070.0,1500.0,2009.0,2025.0,,,False,0.7246376811594203,1500.0,0.0,1884.0579710144928,0.0,0.0,1884.0579710144928,2025.0,1997.0,,
667,P100000120378,Hebei Huaxin Special Steel Co Ltd,China,operating,2021.0,1350.0,1350.0,,,,1140.0,1140.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,1.0,1140.0,1140.0,2021.0,2041.0,2056.0,2066.0,True,1.0,1140.0,0.0,1350.0,0.0,0.0,1350.0,2041.0,2021.0,2056.0,2066.0
668,P100000120379,Tangshan Guotang Steel Co Ltd,China,operating,2022.0,3000.0,3000.0,,,,2660.0,2660.0,,,2021.0,2022.0,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,2.0,2660.0,1330.0,2022.0,2042.0,2057.0,2067.0,True,0.5,1330.0,0.0,1500.0,0.0,0.0,1500.0,2042.0,2022.0,2057.0,2067.0
669,P100000120379,Tangshan Guotang Steel Co Ltd,China,operating,2022.0,3000.0,3000.0,,,,2660.0,2660.0,,,2021.0,2022.0,,,True,False,False,False,True,False,False,0,unknown BF (2),operating,2.0,2660.0,1330.0,2024.0,2044.0,2059.0,2069.0,True,0.5,1330.0,0.0,1500.0,0.0,0.0,1500.0,2044.0,2022.0,2059.0,2069.0
670,P100000120387,Panshi Jianlong Iron and Steel Co Ltd,China,operating,2010.0,1100.0,1100.0,,,,1100.0,1100.0,,,,,,,True,False,False,False,True,False,False,0,BF 1,operating,2.0,1100.0,550.0,,,,,True,0.5,550.0,0.0,550.0,0.0,0.0,550.0,,2010.0,,
671,P100000120387,Panshi Jianlong Iron and Steel Co Ltd,China,operating,2010.0,1100.0,1100.0,,,,1100.0,1100.0,,,,,,,True,False,False,False,True,False,False,0,BF 2,operating,2.0,1100.0,550.0,,,,,True,0.5,550.0,0.0,550.0,0.0,0.0,550.0,,2010.0,,
672,P100000120413,Fujian Longgang New Materials Co Ltd,China,operating,,1210.0,1210.0,,,,1203.0,1203.0,,,2019.0,2021.0,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,1.0,1203.0,1203.0,2024.0,2044.0,2059.0,2069.0,True,1.0,1203.0,0.0,1210.0,0.0,0.0,1210.0,2044.0,2024.0,2059.0,2069.0
673,P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,China,operating,2021.0,5400.0,5400.0,,,,5557.0,5557.0,,,,,,,True,False,False,False,True,False,False,0,BF 1,operating,3.0,5557.0,1220.0,,2036.0,,,True,0.2195429188411013,1220.0,0.0,1185.531761741947,0.0,0.0,1185.531761741947,2036.0,2021.0,,
674,P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,China,operating,2021.0,5400.0,5400.0,,,,5557.0,5557.0,,,,,,,True,False,False,False,True,False,False,0,BF 2,operating,3.0,5557.0,1220.0,2021.0,2041.0,2056.0,2066.0,True,0.2195429188411013,1220.0,0.0,1185.531761741947,0.0,0.0,1185.531761741947,2041.0,2021.0,2056.0,2066.0
675,P100000120414,Shandong Iron and Steel Group Yongfeng Lingang Co Ltd,China,operating,2021.0,5400.0,5400.0,,,,5557.0,5557.0,,,,,,,True,False,False,False,True,False,False,0,BF 3,operating,3.0,5557.0,3117.0,2024.0,2044.0,2059.0,2069.0,True,0.5609141623177973,3117.0,0.0,3028.936476516106,0.0,0.0,3028.936476516106,2044.0,2021.0,2059.0,2069.0
676,P100000120418,Jianglong Acheng Iron and Steel Co Ltd,China,operating,2001.0,1600.0,1600.0,,,,1400.0,1400.0,,,,,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,1.0,1400.0,1400.0,2013.0,2032.0,,2042.0,True,1.0,1400.0,0.0,1600.0,0.0,0.0,1600.0,2032.0,2001.0,,2042.0
677,P100000120419,TZMS Třinecké železárny Trinec steel plant,Czech Republic,operating,1839.0,1500.0,1300.0,200.0,,,1100.0,1100.0,,,,,,,True,True,False,False,True,False,False,0,BF 4,operating,2.0,2100.0,1100.0,1965.0,1985.0,2000.0,2010.0,True,0.5238095238095238,1100.0,104.76190476190477,1361.904761904762,0.0,0.0,1466.6666666666667,1985.0,1839.0,2000.0,2010.0
678,P100000120419,TZMS Třinecké železárny Trinec steel plant,Czech Republic,operating pre-retirement,1839.0,1300.0,1300.0,,,,1000.0,1000.0,,,,,,,True,False,False,False,True,False,False,1,BF 6,operating pre-retirement,2.0,2100.0,1000.0,1952.0,2030.0,,,False,0.47619047619047616,1000.0,95.23809523809523,1238.095238095238,0.0,0.0,1333.3333333333333,2030.0,1839.0,,
679,P100000120420,GFG Liberty Ostrava steel plant,Czech Republic,operating pre-retirement,1952.0,3600.0,3600.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,3600.0,,,,,1952.0,,
680,P100000120421,ThyssenKrupp Steel Duisburg steel plant,Germany,operating pre-retirement,1891.0,11000.0,11000.0,,,,11400.0,11400.0,,,,,,,True,False,False,False,True,False,False,0,BF 1,operating pre-retirement,4.0,11400.0,3650.0,1973.0,2045.0,,,False,0.3201754385964912,3650.0,0.0,3521.9298245614036,0.0,0.0,3521.9298245614036,2045.0,1891.0,,
681,P100000120421,ThyssenKrupp Steel Duisburg steel plant,Germany,operating pre-retirement,1891.0,11000.0,11000.0,,,,11400.0,11400.0,,,,,,,True,False,False,False,True,False,False,0,BF 2,operating pre-retirement,4.0,11400.0,4050.0,1993.0,2045.0,,,False,0.35526315789473684,4050.0,0.0,3907.894736842105,0.0,0.0,3907.894736842105,2045.0,1891.0,,
682,P100000120421,ThyssenKrupp Steel Duisburg steel plant,Germany,operating pre-retirement,1891.0,11000.0,11000.0,,,,11400.0,11400.0,,,,,,,True,False,False,False,True,False,False,0,BF 8,operating pre-retirement,4.0,11400.0,2000.0,2007.0,2045.0,,,False,0.17543859649122806,2000.0,0.0,1929.8245614035086,0.0,0.0,1929.8245614035086,2045.0,1891.0,,
683,P100000120421,ThyssenKrupp Steel Duisburg steel plant,Germany,operating pre-retirement,1891.0,11000.0,11000.0,,,,11400.0,11400.0,,,,,,,True,False,False,False,True,False,False,0,BF 9,operating pre-retirement,4.0,11400.0,1700.0,1962.0,2025.0,,,False,0.14912280701754385,1700.0,0.0,1640.3508771929824,0.0,0.0,1640.3508771929824,2025.0,1891.0,,
684,P100000120422,Hüttenwerke Krupp Mannesmann (HKM) steel plant,Germany,operating pre-retirement,1909.0,6300.0,6300.0,,,,5200.0,5200.0,,,,,,,True,False,False,False,True,False,False,0,BF A,operating pre-retirement,2.0,5200.0,2500.0,1973.0,2025.0,,,False,0.4807692307692308,2500.0,0.0,3028.846153846154,0.0,0.0,3028.846153846154,2025.0,1909.0,,
685,P100000120422,Hüttenwerke Krupp Mannesmann (HKM) steel plant,Germany,operating pre-retirement,1909.0,6300.0,6300.0,,,,5200.0,5200.0,,,,,,,True,False,False,False,True,False,False,0,BF B,operating pre-retirement,2.0,5200.0,2700.0,1981.0,2045.0,,,False,0.5192307692307693,2700.0,0.0,3271.1538461538466,0.0,0.0,3271.1538461538466,2045.0,1909.0,,
686,P100000120423,AG der Dillinger Hüttenwerke Dillingen steel plant,Germany,operating pre-retirement,1969.0,2760.0,2760.0,,,,4782.0,4782.0,,,,,,,True,False,False,False,True,False,False,0,BF 4,operating pre-retirement,2.0,4782.0,2227.0,1974.0,2045.0,,,False,0.4657047260560435,2227.0,0.0,1285.3450439146802,0.0,0.0,1285.3450439146802,2045.0,1969.0,,
687,P100000120423,AG der Dillinger Hüttenwerke Dillingen steel plant,Germany,operating pre-retirement,1969.0,2760.0,2760.0,,,,4782.0,4782.0,,,,,,,True,False,False,False,True,False,False,0,BF 5,operating pre-retirement,2.0,4782.0,2555.0,1985.0,2030.0,,,False,0.5342952739439565,2555.0,0.0,1474.6549560853198,0.0,0.0,1474.6549560853198,2030.0,1969.0,,
688,P100000120424,Salzgitter Flachstahl steel plant,Germany,operating pre-retirement,2001.0,5200.0,5200.0,,,,4590.0,4590.0,,,,,,,True,False,False,False,True,False,False,0,BF A,operating pre-retirement,3.0,4590.0,1900.0,1977.0,2033.0,,,False,0.4139433551198257,1900.0,0.0,2152.5054466230936,0.0,0.0,2152.5054466230936,2033.0,2001.0,,
689,P100000120424,Salzgitter Flachstahl steel plant,Germany,operating pre-retirement,2001.0,5200.0,5200.0,,,,4590.0,4590.0,,,,,,,True,False,False,False,True,False,False,0,BF B,operating pre-retirement,3.0,4590.0,2000.0,1993.0,2025.0,,,False,0.4357298474945534,2000.0000000000002,0.0,2265.7952069716775,0.0,0.0,2265.7952069716775,2025.0,2001.0,,
690,P100000120424,Salzgitter Flachstahl steel plant,Germany,operating pre-retirement,2001.0,5200.0,5200.0,,,,4590.0,4590.0,,,,,,,True,False,False,False,True,False,False,0,BF C,operating pre-retirement,3.0,4590.0,690.0,1940.0,2030.0,,,False,0.1503267973856209,690.0,0.0,781.6993464052288,0.0,0.0,781.6993464052288,2030.0,2001.0,,
691,P100000120425,ArcelorMittal Eisenhüttenstadt steel plant,Germany,operating pre-retirement,1950.0,1200.0,1200.0,,,,1825.0,1825.0,,,,,,,True,False,False,False,True,False,False,1,BF 5A,operating pre-retirement,1.0,1825.0,1825.0,1997.0,2027.0,,,False,1.0,1825.0,0.0,1200.0,0.0,0.0,1200.0,2027.0,1950.0,,
692,P100000120425,ArcelorMittal Eisenhüttenstadt steel plant,Germany,operating,1950.0,1200.0,1200.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,1.0,1825.0,,,,,,False,,,,1200.0,,,,,1950.0,,
693,P100000120426,ArcelorMittal Bremen steel plant,Germany,operating,1957.0,2000.0,2000.0,,,,2600.0,2600.0,,,,,,,True,False,False,False,True,False,False,0,BF 2,operating,2.0,3850.0,2600.0,1973.0,2038.0,,,True,0.6753246753246753,2600.0,0.0,2566.2337662337663,0.0,0.0,2566.2337662337663,2038.0,1957.0,,
694,P100000120426,ArcelorMittal Bremen steel plant,Germany,operating pre-retirement,1957.0,1800.0,1800.0,,,,1250.0,1250.0,,,,,,,True,False,False,False,True,False,False,1,BF 3,operating pre-retirement,2.0,3850.0,1250.0,1966.0,,,,True,0.3246753246753247,1250.0,0.0,1233.7662337662337,0.0,0.0,1233.7662337662337,,1957.0,,
695,P100000120428,ArcelorMittal Duisburg steel plant,Germany,operating pre-retirement,1852.0,1300.0,1300.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,1300.0,,,,,1852.0,,
696,P100000120432,Saarstahl Völklingen Steelmaking Plant,Germany,operating pre-retirement,1873.0,3240.0,3240.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,3240.0,,,,,1873.0,,
697,P100000120440,Sider El Hadjar Annaba steel plant,Algeria,operating,1969.0,2150.0,350.0,1800.0,,,1500.0,1500.0,,,1964.0,,,,True,True,False,False,True,False,False,0,BF 2,operating,1.0,1500.0,1500.0,1980.0,2032.0,,,True,1.0,1500.0,1800.0,350.0,0.0,0.0,2150.0,2032.0,1969.0,,
698,P100000120452,ArcelorMittal Asturias (Gijón) steel plant,Spain,operating pre-retirement,1971.0,,,,,,4700.0,4700.0,,,1966.0,,,,False,False,False,False,True,False,False,1,BF A,operating pre-retirement,2.0,4700.0,2500.0,,2025.0,,,False,0.5319148936170213,2500.0,0.0,0.0,0.0,0.0,0.0,2025.0,1971.0,,
699,P100000120452,ArcelorMittal Asturias (Gijón) steel plant,Spain,operating pre-retirement,1971.0,,,,,,4700.0,4700.0,,,1966.0,,,,False,False,False,False,True,False,False,1,BF B,operating pre-retirement,2.0,4700.0,2200.0,,2025.0,,,False,0.46808510638297873,2200.0,0.0,0.0,0.0,0.0,0.0,2025.0,1971.0,,
700,P100000120452,ArcelorMittal Asturias (Gijón) steel plant,Spain,operating,1971.0,1200.0,1200.0,,,,,,,,1966.0,,,,True,False,False,False,False,False,False,0,,,2.0,4700.0,,,,,,False,,,,1200.0,,,,,1971.0,,
701,P100000120459,ArcelorMittal Asturias (Aviles) steel plant,Spain,operating,1950.0,4200.0,4200.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,4200.0,,,,,1950.0,,
702,P100000120468,SSAB Raahe steel plant,Finland,operating pre-retirement,1964.0,2600.0,2600.0,,,,2600.0,2600.0,,,,,,,True,False,False,False,True,False,False,0,BF 1,operating pre-retirement,2.0,2600.0,1300.0,1964.0,2030.0,,,False,0.5,1300.0,0.0,1300.0,0.0,0.0,1300.0,2030.0,1964.0,,
703,P100000120468,SSAB Raahe steel plant,Finland,operating pre-retirement,1964.0,2600.0,2600.0,,,,2600.0,2600.0,,,,,,,True,False,False,False,True,False,False,0,BF 2,operating pre-retirement,2.0,2600.0,1300.0,1976.0,2040.0,,,False,0.5,1300.0,0.0,1300.0,0.0,0.0,1300.0,2040.0,1964.0,,
704,P100000120472,ArcelorMittal Dunkerque steel plant,France,operating pre-retirement,1963.0,4500.0,4500.0,,,,3300.0,3300.0,,,,,,,True,False,False,False,True,False,False,1,BF 2,operating pre-retirement,3.0,6900.0,1500.0,1963.0,,,,True,0.21739130434782608,1500.0,0.0,1467.391304347826,0.0,0.0,1467.391304347826,,1963.0,,
705,P100000120472,ArcelorMittal Dunkerque steel plant,France,operating pre-retirement,1963.0,4500.0,4500.0,,,,3300.0,3300.0,,,,,,,True,False,False,False,True,False,False,1,BF 3,operating pre-retirement,3.0,6900.0,1800.0,1968.0,,,,True,0.2608695652173913,1800.0,0.0,1760.8695652173913,0.0,0.0,1760.8695652173913,,1963.0,,
706,P100000120472,ArcelorMittal Dunkerque steel plant,France,operating,1963.0,2250.0,2250.0,,,,3600.0,3600.0,,,,,,,True,False,False,False,True,False,False,0,BF 4,operating,3.0,6900.0,3600.0,1971.0,2031.0,,,True,0.5217391304347826,3600.0,0.0,3521.7391304347825,0.0,0.0,3521.7391304347825,2031.0,1963.0,,
707,P100000120473,ArcelorMittal Méditerranée Fos sur Mer steel plant,France,operating pre-retirement,1974.0,2550.0,2550.0,,,,2000.0,2000.0,,,,,,,True,False,False,False,True,False,False,1,BF 2,operating pre-retirement,1.0,2000.0,2000.0,1977.0,,,,True,1.0,2000.0,0.0,2550.0,0.0,0.0,2550.0,,1974.0,,
708,P100000120473,ArcelorMittal Méditerranée Fos sur Mer steel plant,France,operating,1974.0,2550.0,2550.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,1.0,2000.0,,,,,,True,,,,2550.0,,,,,1974.0,,
709,P100000120483,British Steel Scunthorpe plant,United Kingdom,operating pre-retirement,1864.0,3201.0,3201.0,,,,3000.0,3000.0,,,,,,,True,False,False,False,True,False,False,0,BF Anne; 3,operating pre-retirement,2.0,3000.0,1500.0,1954.0,,,,True,0.5,1500.0,0.0,1600.5,0.0,0.0,1600.5,,1864.0,,
710,P100000120483,British Steel Scunthorpe plant,United Kingdom,operating pre-retirement,1864.0,3201.0,3201.0,,,,3000.0,3000.0,,,,,,,True,False,False,False,True,False,False,0,BF Victoria; 4,operating pre-retirement,2.0,3000.0,1500.0,1954.0,2025.0,,,False,0.5,1500.0,0.0,1600.5,0.0,0.0,1600.5,2025.0,1864.0,,
711,P100000120496,Liberty Steel Dunaferr Dunaújváros steel plant,Hungary,operating pre-retirement,1954.0,1600.0,1600.0,,,,,,,,,,,,True,False,False,False,False,False,False,0,,,,,,,,,,,,,,1600.0,,,,,1954.0,,
712,P100000120499,Gunung Raja Paksi West Java steel plant,Indonesia,operating,1986.0,2800.0,980.0,1820.0,,,2000.0,2000.0,,,,,,,True,True,False,False,True,False,False,0,unknown BF (1),operating,1.0,2000.0,2000.0,2015.0,2035.0,2050.0,2060.0,True,1.0,2000.0,1820.0,980.0,0.0,0.0,2800.0,2035.0,1986.0,2050.0,2060.0
713,P100000120502,KS Posco Cilegon steel plant,Indonesia,operating,2013.0,3000.0,3000.0,,,,3000.0,3000.0,,,2009.0,2010.0,,,True,False,False,False,True,False,False,0,BF 1,operating,1.0,3000.0,3000.0,2013.0,2033.0,2048.0,2058.0,True,1.0,3000.0,0.0,3000.0,0.0,0.0,3000.0,2033.0,2013.0,2048.0,2058.0
714,P100000120503,CNR Mandan Steel South Kalimantan plant,Indonesia,operating,2014.0,1000.0,1000.0,,,,1000.0,1000.0,,,2011.0,2012.0,,,True,False,False,False,True,False,False,0,unknown BF (1),operating,1.0,1000.0,1000.0,2014.0,2034.0,2049.0,2059.0,True,1.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,2034.0,2014.0,2049.0,2059.0
715,P100000120504,Dexin Steel Morowali plant,Indonesia,operating,2020.0,7000.0,7000.0,,,,6060.0,4560.0,1500.0,,,,,,True,False,False,False,True,True,False,0,BF 1,operating,3.0,4560.0,1520.0,2020.0,2040.0,2055.0,2065.0,True,0.3333333333333333,1520.0,0.0,2333.333333333333,0.0,0.0,2333.333333333333,2040.0,2020.0,2055.0,2065.0
716,P100000120504,Dexin Steel Morowali plant,Indonesia,operating,2020.0,7000.0,7000.0,,,,6060.0,4560.0,1500.0,,,,,,True,False,False,False,True,True,False,0,BF 2,operating,3.0,4560.0,1520.0,2021.0,2041.0,2056.0,2066.0,True,0.3333333333333333,1520.0,0.0,2333.333333333333,0.0,0.0,2333.333333333333,2041.0,2020.0,2056.0,2066.0
717,P100000120504,Dexin Steel Morowali plant,Indonesia,operating,2020.0,7000.0,7000.0,,,,6060.0,4560.0,1500.0,,,,,,True,False,False,False,True,True,False,0,BF 3,operating,3.0,4560.0,1520.0,2023.0,2043.0,2058.0,2068.0,True,0.3333333333333333,1520.0,0.0,2333.333333333333,0.0,0.0,2333.333333333333,2043.0,2020.0,2058.0,2068.0
718,P100000120511,Tata Steel BSL Meramandali steel plant,India,operating,2007.0,5510.0,3000.0,422.0,,2088.0,7200.0,5700.0,1500.0,,2003.0,,,,True,True,False,True,True,True,False,0,BF 1,operating,2.0,5700.0,2500.0,2010.0,2030.0,2045.0,2055.0,True,0.43859649122807015,2500.0,185.08771929824562,1315.7894736842104,0.0,915.7894736842105,2416.6666666666665,2030.0,2007.0,2045.0,2055.0
719,P100000120511,Tata Steel BSL Meramandali steel plant,India,operating,2007.0,5510.0,3000.0,422.0,,2088.0,7200.0,5700.0,1500.0,,2003.0,,,,True,True,False,True,True,True,False,0,BF 2,operating,2.0,5700.0,3200.0,2013.0,2033.0,2048.0,2058.0,True,0.5614035087719298,3200.0,236.91228070175438,1684.2105263157894,0.0,1172.2105263157894,3093.333333333333,2033.0,2007.0,2048.0,2058.0
720,P100000120512,BMM Ispat Danapur steel plant,India,operating,2006.0,2208.0,1100.0,1000.0,,108.0,1640.0,880.0,760.0,,,,,,True,True,False,True,True,True,False,0,unknown BF (1),operating,1.0,880.0,880.0,2024.0,2044.0,2059.0,2069.0,True,1.0,880.0,1000.0,1100.0,0.0,108.0,2208.0,2044.0,2006.0,2059.0,2069.0
721,P100000120515,JSPL Angul steel plant,India,operating,2013.0,6000.0,3500.0,2500.0,,,6050.0,4250.0,1800.0,,,,,,True,True,False,False,True,True,False,0,BF 1,operating,1.0,4250.0,4250.0,2017.0,2037.0,2052.0,2062.0,True,1.0,4250.0,2500.0,3500.0,0.0,0.0,6000.0,2037.0,2013.0,2052.0,2062.0
