Historic Time,Region,value
1978,NEU,5349782.887700535
1978,OAS,11503000.0
1978,REF,151116390.2017291
1978,SSA,8602000.0
1978,USA,124313000.0
1979,CAZ,24426000.0
1979,CHA,38800000.0
1979,EUR,228851368.7473994
1979,IND,10126000.0
1979,JPN,111748000.0
1979,LAM,27356000.0
1979,MEA,3483000.0
1979,NEU,5806283.422459893
1979,OAS,14755000.0
1979,REF,148772347.8301407
1979,SSA,9616000.0
1979,USA,123276000.0
1980,CAZ,23720000.0
1980,CHA,40658000.0
1980,EUR,216878187.80147636
1980,IND,9514000.0
1980,JPN,111395000.0
1980,LAM,29060000.0
1980,MEA,2667000.0
1980,NEU,6006024.598930482
1980,OAS,16362000.0
1980,REF,147618787.59959313
1980,SSA,9892000.0
1980,USA,101456000.0
1981,CAZ,22667000.0
1981,CHA,38881000.0
1981,EUR,210776947.56507266
1981,IND,10765000.0
1981,JPN,101676000.0
1981,LAM,27228000.0
1981,MEA,2900000.0
1981,NEU,6044501.604278075
1981,OAS,18141000.0
1981,REF,148203550.83064926
1981,SSA,9718000.0
1981,USA,109614000.0
1982,CAZ,18494000.0
1982,CHA,41432000.0
1982,EUR,194340746.88082725
1982,IND,10997000.0
1982,JPN,99548000.0
1982,LAM,26917000.0
1982,MEA,3186000.0
1982,NEU,6564823.529411765
1982,OAS,19580000.0
1982,REF,146842429.58976096
1982,SSA,8908000.0
1982,USA,67656000.0
1983,CAZ,18742000.0
1983,CHA,45172000.0
1983,EUR,194325837.97330827
1983,IND,10237000.0
1983,JPN,97179000.0
1983,LAM,29001000.0
1983,MEA,3602000.0
1983,NEU,7455040.641711229
1983,OAS,20275000.0
1983,REF,152189121.3849805
1983,SSA,8009000.0
1983,USA,76762000.0
1984,CAZ,21281000.0
1984,CHA,48836000.0
1984,EUR,209244338.69685155
1984,IND,10549000.0
1984,JPN,105586000.0
1984,LAM,33490000.0
1984,MEA,4122000.0
1984,NEU,8181167.914438503
1984,OAS,22436000.0
1984,REF,153904493.38870993
1984,SSA,8384000.0
1984,USA,83941000.0
1985,CAZ,21473000.0
1985,CHA,52220000.0
1985,EUR,209791495.62098354
1985,IND,11936000.0
1985,JPN,105279000.0
1985,LAM,36117000.0
1985,MEA,5184000.0
1985,NEU,8864903.743315509
1985,OAS,23747000.0
1985,REF,154326600.63570097
1985,SSA,9559000.0
1985,USA,80068000.0
1986,CAZ,21042000.0
1986,CHA,57873000.0
1986,EUR,201399432.67965296
1986,IND,12197000.0
1986,JPN,98275000.0
1986,LAM,37724000.0
1986,MEA,5207000.0
1986,NEU,9927385.026737968
1986,OAS,25400000.0
1986,REF,160198182.29360908
1986,SSA,9769000.0
1986,USA,74032000.0
1987,CAZ,21246000.0
1987,CHA,62055000.0
1987,EUR,203173945.36362094
1987,IND,13121000.0
1987,JPN,98513000.0
1987,LAM,39959000.0
1987,MEA,5974000.0
1987,NEU,10778694.11764706
1987,OAS,28516000.0
1987,REF,161532360.51873198
1987,SSA,9772000.0
1987,USA,80877000.0
1988,CAZ,21713000.0
1988,CHA,67544000.0
1988,EUR,213872956.0564965
1988,IND,14309000.0
1988,JPN,105681000.0
1988,LAM,42598000.0
1988,MEA,6805000.0
1988,NEU,11953137.96791444
1988,OAS,30935000.0
1988,REF,162692905.97558907
1988,SSA,9673000.0
1988,USA,90650000.0
1989,CAZ,22798000.0
1989,CHA,70517000.0
1989,EUR,214218742.57886544
1989,IND,14429000.0
1989,JPN,107909000.0
1989,LAM,42870000.0
1989,MEA,6926000.0
1989,NEU,11484144.385026738
1989,OAS,33968000.0
1989,REF,159758113.0361078
1989,SSA,10372000.0
1989,USA,88853000.0
1990,CAZ,19676000.0
1990,CHA,76247000.0
1990,EUR,199652929.61518902
1990,IND,14963000.0
1990,JPN,110339000.0
1990,LAM,38727000.0
1990,MEA,7824000.0
1990,NEU,12741011.764705881
1990,OAS,36918000.0
1990,REF,154110058.6201051
1990,SSA,9539000.0
1990,USA,89726000.0
1991,CAZ,19934000.0
1991,CHA,82123000.0
1991,EUR,183273978.50560185
1991,IND,17100000.0
1991,JPN,109649000.0
1991,LAM,39573000.0
1991,MEA,9093000.0
1991,NEU,12030381.818181818
1991,OAS,38212000.0
1991,REF,132558639.6762163
1991,SSA,10306000.0
1991,USA,79738000.0
1992,CAZ,21494000.0
1992,CHA,91790000.0
1992,EUR,173941000.0
1992,IND,18117000.0
1992,JPN,98132000.0
1992,LAM,41529000.0
1992,MEA,9933000.0
1992,NEU,12479000.0
1992,OAS,39624000.0
1992,REF,117731000.0
1992,SSA,9925000.0
1992,USA,84322000.0
1993,CAZ,23093000.0
1993,CHA,101659000.0
1993,EUR,174684000.0
1993,IND,18155000.0
1993,JPN,99623000.0
1993,LAM,43662000.0
1993,MEA,11622000.0
1993,NEU,13434000.0
1993,OAS,45581000.0
1993,REF,97808000.0
1993,SSA,9253000.0
1993,USA,88793000.0
1994,CAZ,23089000.0
1994,CHA,104357000.0
1994,EUR,184894000.0
1994,IND,19282000.0
1994,JPN,98295000.0
1994,LAM,46003000.0
1994,MEA,12299000.0
1994,NEU,14264000.0
1994,OAS,44465000.0
1994,REF,77920000.0
1994,SSA,8853000.0
1994,USA,91244000.0
1995,CAZ,23717000.0
1995,CHA,107115000.0
1995,EUR,188684000.0
1995,IND,22003000.0
1995,JPN,101640000.0
1995,LAM,47755000.0
1995,MEA,12717000.0
1995,NEU,14482000.0
1995,OAS,48842000.0
1995,REF,78804000.0
1995,SSA,9107000.0
1995,USA,95191000.0
1996,CAZ,23958000.0
1996,CHA,113687000.0
1996,EUR,178176000.0
1996,IND,23753000.0
1996,JPN,98801000.0
1996,LAM,50050000.0
1996,MEA,13493000.0
1996,NEU,14912000.0
1996,OAS,51725000.0
1996,REF,76879000.0
1996,SSA,8334000.0
1996,USA,95535000.0
1997,CAZ,25142000.0
1997,CHA,124905000.0
1997,EUR,193939000.0
1997,IND,24415000.0
1997,JPN,104545000.0
1997,LAM,52389000.0
1997,MEA,14142000.0
1997,NEU,15943000.0
1997,OAS,54705000.0
1997,REF,80558000.0
1997,SSA,8650000.0
1997,USA,98485000.0
1998,CAZ,25627000.0
1998,CHA,131502000.0
1998,EUR,191132000.0
1998,IND,23480000.0
1998,JPN,93548000.0
1998,LAM,51473000.0
1998,MEA,13585000.0
1998,NEU,15727000.0
1998,OAS,49292000.0
1998,REF,73947000.0
1998,SSA,8278000.0
1998,USA,98658000.0
1999,CAZ,25182000.0
1999,CHA,139147000.0
1999,EUR,182289000.0
1999,IND,24296000.0
1999,JPN,91192000.0
1999,LAM,50964000.0
1999,MEA,14208000.0
1999,NEU,15848000.0
1999,OAS,50408000.0
1999,REF,85657000.0
1999,SSA,7706000.0
1999,USA,97427000.0
2000,CAZ,24426000.0
2000,CHA,145396000.0
2000,EUR,193458000.0
2000,IND,26924000.0
2000,JPN,106444000.0
2000,LAM,56065000.0
2000,MEA,15749000.0
2000,NEU,16247000.0
2000,OAS,54380000.0
2000,REF,98489000.0
2000,SSA,8858000.0
2000,USA,101803000.0
2001,CAZ,23135000.0
2001,CHA,168895000.0
2001,EUR,187509000.0
2001,IND,27291000.0
2001,JPN,102866000.0
2001,LAM,51853000.0
2001,MEA,17526000.0
2001,NEU,17045000.0
2001,OAS,55478000.0
2001,REF,99699000.0
2001,SSA,9080000.0
2001,USA,90104000.0
2002,CAZ,24294000.0
2002,CHA,200596000.0
2002,EUR,188280000.0
2002,IND,28814000.0
2002,JPN,107745000.0
2002,LAM,56221000.0
2002,MEA,18990000.0
2002,NEU,18639000.0
2002,OAS,57891000.0
2002,REF,101214000.0
2002,SSA,9310000.0
2002,USA,91587000.0
2003,CAZ,24326000.0
2003,CHA,241168000.0
2003,EUR,192551000.0
2003,IND,31779000.0
2003,JPN,110511000.0
2003,LAM,59601000.0
2003,MEA,19990000.0
2003,NEU,20527000.0
2003,OAS,58858000.0
2003,REF,106470000.0
2003,SSA,9743000.0
2003,USA,93677000.0
2004,CAZ,24604000.0
2004,CHA,302510000.0
2004,EUR,202566000.0
2004,IND,32626000.0
2004,JPN,112718000.0
2004,LAM,63910000.0
2004,MEA,21174000.0
2004,NEU,22730000.0
2004,OAS,64668000.0
2004,REF,113362000.0
2004,SSA,9785000.0
2004,USA,99681000.0
2005,CAZ,23973000.0
2005,CHA,372182000.0
2005,EUR,195653000.0
2005,IND,45780000.0
2005,JPN,112471000.0
2005,LAM,62725000.0
2005,MEA,23397000.0
2005,NEU,23607000.0
2005,OAS,65099000.0
2005,REF,113206000.0
2005,SSA,9811000.0
2005,USA,94897000.0
2006,CAZ,24184000.0
2006,CHA,439149000.0
2006,EUR,207046000.0
2006,IND,49450000.0
2006,JPN,116226000.0
2006,LAM,63039000.0
2006,MEA,24119000.0
2006,NEU,26301000.0
2006,OAS,67426000.0
2006,REF,119906000.0
2006,SSA,9952000.0
2006,USA,98557000.0
2007,CAZ,24356000.0
2007,CHA,510191000.0
2007,EUR,209809000.0
2007,IND,53468000.0
2007,JPN,120203000.0
2007,LAM,67177000.0
2007,MEA,25796000.0
2007,NEU,30533000.0
2007,OAS,72999000.0
2007,REF,124169000.0
2007,SSA,9331000.0
2007,USA,98102000.0
2008,CAZ,23269000.0
2008,CHA,520194000.0
2008,EUR,198055000.0
2008,IND,57791000.0
2008,JPN,118739000.0
2008,LAM,65654000.0
2008,MEA,25188000.0
2008,NEU,31671000.0
2008,OAS,74289000.0
2008,REF,114345000.0
2008,SSA,8479000.0
2008,USA,91350000.0
2009,CAZ,15300000.0
2009,CHA,583715000.0
2009,EUR,138821000.0
2009,IND,62838000.0
2009,JPN,87534000.0
2009,LAM,52997000.0
2009,MEA,25170000.0
2009,NEU,29063000.0
2009,OAS,65051000.0
2009,REF,97645000.0
2009,SSA,7694000.0
2009,USA,58196000.0
2010,CAZ,21158284.0
2010,CHA,658497305.0
2010,EUR,172909122.37
2010,IND,68976000.0
2010,JPN,109598507.0
2010,LAM,61945443.0
2010,MEA,28797162.353
2010,NEU,33568562.28
2010,OAS,83144238.0
2010,REF,108200105.0
2010,SSA,7761762.0
2010,USA,80494914.0
2011,CAZ,20138654.0
2011,CHA,722146717.0
2011,EUR,177790870.384
2011,IND,73471000.0
2011,JPN,107601194.0
2011,LAM,67550867.0
2011,MEA,31169832.236
2011,NEU,39000041.53
2011,OAS,93986125.0
2011,REF,112662990.0
2011,SSA,7716489.0
2011,USA,86397531.0
2012,CAZ,19311870.0
2012,CHA,751703789.0
2012,EUR,168589354.88
2012,IND,77264000.0
2012,JPN,107232297.0
2012,LAM,65762817.0
2012,MEA,33237152.781999998
2012,NEU,39825496.26
2012,OAS,92658418.0
2012,REF,110738702.0
2012,SSA,8038400.0
2012,USA,88694885.0
2013,CAZ,18004821.875
2013,CHA,844281484.0
2013,EUR,166389849.554
2013,IND,81298760.0
2013,JPN,110594771.0
2013,LAM,65504997.47
2013,MEA,35628214.712
2013,NEU,38576426.0
2013,OAS,89281555.0
2013,REF,108408412.0
2013,SSA,8311863.0
2013,USA,86877623.0
2014,CAZ,18196085.0
2014,CHA,845527660.0
2014,EUR,169214572.243
2014,IND,87291536.0
2014,JPN,110666068.0
2014,LAM,65232632.0
2014,MEA,38448582.367
2014,NEU,38234078.001
2014,OAS,100201298.0
2014,REF,106079202.0
2014,SSA,7662200.0
2014,USA,88173738.0
2015,CAZ,18189886.0
2015,CHA,825217483.0
2015,EUR,166237684.757
2015,IND,89026383.0
2015,JPN,105134378.0
2015,LAM,63519976.0
2015,MEA,36792390.864
2015,NEU,35664522.455
2015,OAS,98144989.0
2015,REF,99348723.0
2015,SSA,7717100.0
2015,USA,78845262.0
2016,CAZ,18482474.0
2016,CHA,829360289.0
2016,EUR,162163572.0
2016,IND,95476616.0
2016,JPN,104775329.0
2016,LAM,60104161.0
2016,MEA,38547679.0
2016,NEU,37507026.0
2016,OAS,99393181.0
2016,REF,100668714.0
2016,SSA,7596300.0
2016,USA,78475017.0
2017,CAZ,19193367.0
2017,CHA,893178727.0
2017,EUR,168454695.0
2017,IND,101454678.0
2017,JPN,104661087.0
2017,LAM,64641357.0
2017,MEA,43191961.0
2017,NEU,42185163.0
2017,OAS,109481422.0
2017,REF,100241310.0
2017,SSA,7984200.0
2017,USA,81612209.0
2018,CAZ,19783625.0
2018,CHA,952278861.0
2018,EUR,167265970.0
2018,IND,109271969.0
2018,JPN,104318836.0
2018,LAM,65775036.0
2018,MEA,54507374.0
2018,NEU,42397605.0
2018,OAS,116381051.0
2018,REF,100980437.0
2018,SSA,8162300.0
2018,USA,86607386.0
2019,CAZ,19056864.0
2019,CHA,1017373256.0
2019,EUR,157409133.0
2019,IND,111350704.0
2019,JPN,99284114.0
2019,LAM,60680630.0
2019,MEA,55533058.0
2019,NEU,38682434.0
2019,OAS,120568895.0
2019,REF,100590763.0
2019,SSA,8031700.0
2019,USA,87761182.0
2020,CAZ,17062141.0
2020,CHA,1085725717.0
2020,EUR,139262285.0
2020,IND,100256470.0
2020,JPN,83186485.0
2020,LAM,55998494.0
2020,MEA,58481317.0
2020,NEU,40023317.0
2020,OAS,122660662.0
2020,REF,100215529.0
2020,SSA,5681500.0
2020,USA,72732128.0
2021,CAZ,19401560.0
2021,CHA,1058475901.0
2021,EUR,159986817.96335
2021,IND,118201360.0
2021,JPN,96336009.0
2021,LAM,64660436.0
2021,MEA,62298183.0
2021,NEU,45034337.0
2021,OAS,136987314.0
2021,REF,107271483.0
2021,SSA,6974500.0
2021,USA,85791410.0
2022,CAZ,18334547.0
2022,CHA,1038760198.0
2022,EUR,142239746.0
2022,IND,125377231.0
2022,JPN,89226801.0
2022,LAM,62102769.0
2022,MEA,65703701.0
2022,NEU,39854801.0
2022,OAS,131179165.0
2022,REF,85820728.0
2022,SSA,6312500.0
2022,USA,80535397.0
